BioProject acc,BioSample acc,SRA experiment entries,NCBI Nucleotide entries,Assay types,Center name,Instruments,Library layouts,Library sources,Organism,Host,Platform,Geo. loc. name,Collection date
PRJNA532469,SAMN11401419,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401420,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401421,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401422,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401423,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401424,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401425,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401426,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401427,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401428,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401429,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401430,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401431,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401432,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401433,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401434,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401435,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401436,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401437,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401438,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401439,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401440,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401441,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401442,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401443,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401444,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401445,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401446,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401447,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401448,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401449,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401450,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401451,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401452,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401453,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401454,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401455,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401456,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401457,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401458,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401459,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401460,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401461,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401462,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401463,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401464,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401465,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401466,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401467,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401468,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401469,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401470,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401471,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401472,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401473,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401474,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401475,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401476,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401477,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401478,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401479,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401480,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401481,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401482,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401483,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401484,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401485,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401486,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401487,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401488,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401489,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401490,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401491,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401492,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401493,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401494,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401495,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401496,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401497,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401498,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401499,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401500,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401501,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401502,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401503,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401504,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401505,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401506,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401507,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA532469,SAMN11401508,1,0,AMPLICON,University of California Riverside,Illumina MiSeq,PAIRED,METAGENOMIC,insect metagenome,Bombus impatiens,Illumina MiSeq,"USA:California, Riverside",3/27/2019
PRJNA541453,SAMN11585658,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
PRJNA541453,SAMN11585659,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
PRJNA541453,SAMN11585660,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
PRJNA541453,SAMN11585661,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
PRJNA541453,SAMN11585662,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
PRJNA541453,SAMN11585663,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
PRJNA541453,SAMN11585664,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
PRJNA541453,SAMN11585665,1,0,RNAS_SEQ,Institute of Apicultural Research,BGISEQ-500,PAIRED,TRANSCRIPTOMIC,Ascosphaera apis,Apis mellifera,BGISEQ-500,China: Beijing,
