BioProject acc,BioSample acc,SRA experiment entries,NCBI Nucleotide entries,Host,Organism,Collection date,Geo. loc. name,Library source(s),Library layout(s),Assay type(s),Instrument(s),Center name,BioSample package acc.
PRJNA530255,SAMN11306937,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306938,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306939,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306940,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306941,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306942,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306943,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306944,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306945,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306946,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306947,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306948,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306949,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306950,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306951,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306952,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306953,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306954,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306955,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306956,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306957,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306958,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306959,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306960,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306961,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306962,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306963,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306964,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306965,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306966,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306967,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306968,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306969,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306970,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306971,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306972,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306973,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306974,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306975,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306976,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306977,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306978,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306979,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306980,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306981,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306982,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306983,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306984,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306985,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306986,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306987,1,0,Apis mellifera,insect metagenome,9/17/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306988,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306989,1,0,Apis mellifera,insect metagenome,6/27/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306990,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306991,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306992,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306993,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306994,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306995,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306996,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306997,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306998,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11306999,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11307000,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA530255,SAMN11307001,1,0,Apis mellifera,insect metagenome,8/29/2016,USA:Colorado,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,University of Colorado Denver,MIMARKS.survey.host-associated.5.0
PRJNA531038,SAMN12529704,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529705,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529706,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529707,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529708,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529709,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529710,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529711,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529712,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529713,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529714,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529715,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529716,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529717,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529718,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529719,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529720,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529721,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529722,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529723,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529724,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529725,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529726,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529727,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529728,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529729,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529730,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529731,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529732,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529733,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529734,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529735,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529736,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529737,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529738,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529739,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529740,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529741,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529742,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529743,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529744,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
PRJNA531038,SAMN12529745,1,0,Apis mellifera,honeybee metagenome,12/21/2017,New Zealand: Hamilton,METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Plant and Food Research Limited,Metagenome.environmental.1.0
